"INTUBATION","VENTLUNG","ERRCAUTER","HRSAT","PULMEMBOLUS","SHUNT","VENTMACH","VENTTUBE","VENTALV","PVSAT","LVFAILURE","STROKEVOLUME","MINVOL","HR","CO","TPR","CATECHOL","FIO2","ARTCO2","INSUFFANESTH","HRBP","DISCONNECT","HISTORY","KINKEDTUBE","PRESS","HYPOVOLEMIA","LVEDVOLUME","CVP","MINVOLSET","HREKG","PAP","BP","EXPCO2","SAO2","PCWP","ANAPHYLAXIS","ERRLOWOUTPUT"
8.3678424043409394e-01,8.7547819938662030e-01,7.4076347889558081e-01,7.9506854773304192e-01,1.9307913700387425e-01,7.0670818961486948e-01,1.9705427734474246e-02,2.1625466754353184e-01,8.4427434906978815e-01,7.6117065781682269e-01,2.7011070809621551e-01,4.5568086020332443e-01,8.3381921541504900e-01,8.0889477617294370e-01,8.3715539912028225e-01,4.8787399616625454e-01,5.6154339370358919e-01,2.6330568220081640e-01,8.9670399630965092e-01,2.5804469944127728e-01,5.1301725549855204e-01,9.9125297547301261e-01,1.7886535303013151e-01,9.3043987532305539e-01,3.3670092344979408e-01,7.3936995352050738e-01,5.3610354109632030e-01,4.1330489139958804e-01,1.3904123066506346e-01,7.2157630092086245e-01,5.8932221794971573e-01,5.8921556681545184e-01,6.0025112471563491e-01,7.9790481005568026e-01,4.6853328601986743e-01,5.7618813218250509e-01,2.5326718526974656e-01
6.8139000323689314e-01,7.5602445987589162e-01,2.2518617267855534e-02,3.1003068527017608e-01,6.1378429275544022e-01,4.6975505511101995e-01,8.0358285276586672e-01,3.2113760863722229e-01,8.5517415830620347e-01,8.2789797273005772e-01,4.8339419250042148e-02,8.2378617272201549e-01,7.8904899122736849e-01,4.5348513653964839e-01,6.7926821452558717e-01,6.9100379601042472e-01,8.6102649456242009e-01,4.7512484098074959e-01,7.6948215790052865e-01,3.9893695725878597e-01,3.8239091320263052e-01,1.2008988927452058e-01,2.1037390489264560e-01,7.9527993604019231e-01,5.1489046791385040e-01,9.7512613060394582e-01,5.5698800742882293e-01,9.5000890947169725e-01,6.3540064158425502e-01,9.0319123250248035e-03,8.4383753067649003e-01,8.5266827184248695e-01,8.3162798050078912e-01,8.4528197500868929e-01,7.6726551771289375e-01,7.8654727784830891e-01,2.3691664325353878e-01
3.4638022578436733e-01,6.3748849171986935e-02,9.7658831991111961e-01,6.8883065781585062e-01,8.8068914333836634e-01,8.3496712863842326e-01,2.8054072121298063e-01,2.8178893737130134e-01,3.3656483449796754e-01,1.1140831280361851e-01,8.8426125092655927e-01,4.8862077163675122e-01,1.2188090734315965e-01,7.6096954317825150e-01,6.7470542302428715e-01,5.6180874463640651e-01,5.2109283917349836e-01,2.6324816449388111e-02,6.0110198607393228e-01,8.9085281611105249e-01,8.1391567127268294e-01,4.1750976430249320e-01,9.3792055945552888e-01,2.5705753275929721e-01,2.7072696357275305e-01,1.2509420817237671e-01,3.7165439077146722e-01,7.6860417094172684e-01,1.9307572520477723e-01,8.5328470813459467e-01,2.5011731823271799e-01,5.8027588013268150e-01,3.3553531986523333e-01,3.9215131892859845e-01,6.2528380098899983e-01,2.8152153029267346e-01,6.6671353897294039e-01
9.9733190191207122e-01,8.0627246286208398e-01,6.2738684684708668e-01,6.6165951223397657e-01,4.7787524457305364e-01,9.6492287886106121e-01,4.8846266485527684e-01,6.9745692579614782e-01,9.8217319120978941e-01,9.4087690362911192e-01,6.5416350725315908e-01,5.6602616955301666e-01,9.6364566350801628e-01,8.6828756769572613e-01,5.0466726977939325e-01,6.1880306460166778e-01,8.1168207574334073e-01,4.1795362233850564e-01,9.2558157609312053e-01,2.7187148456427290e-01,2.5782002939941306e-01,7.5220508938846353e-01,2.5011882203766578e-01,8.8415326264039229e-01,6.8595405602777593e-01,6.2429182757427815e-01,8.2718232456385909e-01,8.1765020149233480e-01,5.6353475797359498e-01,4.0534711084635411e-01,7.7949415874583572e-01,1.9745362282669038e-01,8.2229278599873923e-01,9.0978142655947813e-01,8.8730645119786078e-01,4.9033366947734791e-01,2.9047873834655835e-01
3.9760631527623813e-01,7.5870121946740365e-01,4.0494161701778952e-01,9.0816601088611604e-01,3.9823986445520609e-01,6.6741493470807645e-01,6.0066444091493698e-01,5.6454374619280778e-01,3.3460972174149811e-01,3.7237732848482857e-01,7.2832530132183471e-01,7.8159234479265938e-01,6.4607589614747341e-01,9.4485960227542387e-01,9.2992527572208028e-01,9.3488954362933474e-01,8.9930688802832337e-01,3.7532321142972846e-01,2.3172751902978816e-01,9.3396331511452835e-01,8.4342290741610859e-01,2.8085853837859998e-01,8.8827481684565901e-01,5.8075102674512724e-01,6.1355929197354775e-01,8.6397762773556019e-01,7.4113810290152915e-01,4.8206799220597341e-01,6.6757256179371538e-01,5.0564994149754849e-01,5.3189990597859571e-01,9.4391937268439841e-01,3.7622603248513453e-01,7.2215447824215639e-01,6.4392124838141696e-01,8.9277608145420140e-01,4.4046024000565143e-01
9.6184586152571749e-01,8.2334949923711531e-01,3.5182743084661094e-01,5.2555303105428075e-01,1.0600514011454121e-01,6.3989636590439303e-01,7.8459197714347839e-01,8.5475757123000951e-01,6.6769550782751963e-01,9.4641890828452480e-01,1.3978996750048545e-01,2.8890585783933315e-01,9.6178899230275028e-01,7.3698821840946471e-01,4.9200787786255290e-01,8.5561049881326356e-01,7.2492770429022768e-01,7.6120632430891511e-01,4.8233609895488783e-01,4.7997633246849780e-01,4.5709882649942313e-01,8.3561330352300556e-01,1.1589967458363877e-01,5.8919158664809901e-01,8.5804608932736759e-01,3.1892397157994590e-01,3.0626664755317767e-01,6.8231454656151647e-01,3.1944776074592030e-01,4.7419624663449733e-01,3.5755715771719720e-01,5.5250771218466710e-01,7.4344831161472835e-01,7.7223912032106456e-01,3.3096431205447607e-01,9.0119467372312112e-01,1.5370297985030157e-01
2.5890900596046640e-01,7.8403236739314375e-01,2.2074676895754441e-01,6.1312736106659993e-02,2.2826968513169321e-01,2.6307602307808475e-01,9.6343523391623087e-01,8.0351777014421266e-01,5.4155013978932831e-01,6.3183971110667869e-01,6.6042274041800941e-01,6.4301230396067866e-01,6.6945807799753876e-01,2.5600539864675326e-01,2.4132092805198363e-01,2.6292810189358012e-01,1.4861655531240975e-01,8.9135150563383925e-01,4.1796957408129370e-01,6.5737408116548135e-01,3.1662122889197847e-01,1.3635240561923534e-01,8.6817997701779626e-01,4.8477265890243015e-01,5.6726436411009262e-01,1.5241354533677054e-01,2.6417529166094778e-01,4.6629191879609899e-01,9.5963722200379742e-01,1.3625744275896076e-01,1.0056150179039790e-01,1.0026163755570136e-01,7.9962010044973098e-01,3.2971095439243597e-01,5.6041564954312251e-01,8.7067041214199059e-01,5.8647191266627008e-01
9.9130456107872633e-01,9.2705479576825356e-01,6.7606480441134642e-01,3.1650475763344454e-01,4.1349742919811927e-01,8.4046439417730634e-01,2.6394430876813402e-01,6.3878658105572028e-01,9.8617799902718106e-01,7.7078118559386044e-01,3.8101290906929930e-01,5.8487948349354468e-01,9.8415614509532812e-01,4.8862618011679643e-01,3.7665182109115564e-01,8.0390064659678928e-01,3.2768341171414450e-01,5.6223543594732317e-01,9.2925060998332831e-01,3.3914008283638286e-01,5.2269432207454647e-01,8.3712404464615386e-01,6.8751039897696853e-01,4.6293729620165558e-01,7.1737102842884504e-01,2.3859420319730185e-01,2.9054471926310116e-01,2.6966113717586515e-01,3.8100044852327697e-01,4.6471614382282689e-01,1.5002097285004434e-01,4.7907534146811520e-01,9.6956374846238569e-01,7.1908133222712489e-01,2.4810223562536535e-01,9.5967229664977616e-01,4.1056305567192330e-01
4.0226302974354589e-01,2.4951801035152513e-01,2.3553711782412323e-01,2.8610132527975918e-01,5.1811942080908224e-02,1.0281813112303559e-01,6.1475542648963344e-01,1.7962202799654381e-01,7.3809210190069852e-01,6.1473243606565209e-01,6.2323813819837359e-01,7.0809873843515792e-01,2.1240873903554597e-01,1.1291419397090788e-01,3.6713265443481680e-01,2.1847549469861022e-01,3.9015807415034759e-01,8.9044522163428796e-01,7.9191644462329469e-01,3.9852679882631659e-01,4.7275985547767563e-01,7.6117162515166648e-02,8.5152214802763426e-01,4.6709228290524529e-01,2.6140130817503821e-01,9.0663556609554052e-01,5.2628390702226802e-01,5.4325363154933592e-01,6.5224751620368693e-01,1.7604592345438702e-01,2.2311468069768337e-01,9.3226567910805413e-02,3.6355724190159366e-01,5.0852507545970904e-01,3.8705148348394963e-01,1.7430550539968293e-01,6.9883930319426812e-01
6.0656544025488834e-01,9.2689454303674390e-01,1.7630545503158901e-02,4.5106881186686099e-02,4.4732695697698399e-01,5.2531599348859137e-01,9.3946361112588783e-01,4.9062233436414987e-01,8.3808810199274508e-01,9.1097355986342365e-01,9.9073874600064848e-01,5.6950736762907950e-01,9.0435493118732335e-01,2.4246041305916569e-01,6.8740734778671908e-01,7.9783676814906102e-01,2.8862138438492840e-01,6.8776402000733294e-01,8.3017709468064305e-01,1.0073637397845414e-01,3.2703908306044688e-01,1.9695481719302421e-01,9.9518365030234024e-01,3.7136079550089773e-01,6.6185743474838776e-01,7.7891886115128117e-01,9.7986705947783281e-01,9.0220222361352764e-01,6.9893930154960215e-01,1.0952661515123821e-01,5.6319470277692962e-01,6.6680780485889113e-01,7.2509984446587317e-01,8.0635334636871780e-01,9.5755987987816682e-01,8.9513041154670869e-01,1.9146764504782787e-01
2.5511824763065460e-01,7.5056814409396533e-01,3.1221476573898710e-01,5.6081132917294396e-01,4.8261962225020461e-01,5.3840390554255912e-01,7.3650564587919320e-01,5.0035836275978274e-01,4.2245589806154399e-01,7.3054934763829382e-01,4.6602978139505780e-01,1.5942937936620480e-01,4.3270790717962504e-01,4.0229019302259500e-01,2.2290557214435419e-01,9.5934885524228963e-01,7.7658756384194993e-01,6.9672440902981703e-01,2.3961502522724420e-01,9.9836924756090384e-01,2.2362003279254797e-01,4.1311006058468802e-01,1.4143286167551908e-01,8.4707003838322970e-01,1.9276271226654018e-01,2.2390915212678730e-01,6.0982646221823600e-01,7.4108935128014530e-01,3.8041889780815130e-01,3.1932458774830713e-01,5.9386154845035799e-01,7.1325054473862781e-01,4.4409489647002298e-01,8.5737480454847803e-01,5.4594661830499802e-01,7.8244011893376153e-01,5.8237922766119277e-01
6.2351796495768053e-01,5.5667961972733138e-01,2.9907278331737874e-01,1.7521906010632032e-01,6.1751542995840114e-01,3.9315948498235181e-01,4.0808042694757962e-01,6.5875462848914446e-01,1.7252056294450124e-01,2.2254591649788649e-01,2.5619040715392605e-01,3.4020553885691807e-01,6.4235868865491730e-01,5.9085724299788644e-01,6.2620363306945914e-01,6.2395814912438141e-01,5.3543691610754074e-01,1.3281615724631091e-01,9.2012324655706731e-02,7.9021967002807814e-01,3.9214453697933205e-01,4.7895877090772254e-01,3.8045141644230696e-01,5.3418639830851489e-01,8.6333339150854149e-01,2.3592628632730084e-01,2.4749439413117252e-01,1.1291959136963978e-01,7.1315849456943736e-01,5.1080329580245920e-01,5.4941903299015671e-01,3.3602726973355024e-01,3.7369122686532363e-01,5.2216925964921113e-01,6.2423783165993632e-02,2.8836897752943402e-01,2.7458345546635510e-02
4.2137762950160784e-01,6.1435342999491260e-01,6.2761238753654491e-01,4.6578726112331570e-01,7.7230112147558305e-01,3.7696613812526419e-01,8.9965130732817511e-01,4.2473461131980478e-01,6.4720616386183805e-01,3.4695849123225181e-01,5.0942824915843143e-01,5.6431808455366550e-01,4.9590567135219410e-01,4.1323918231096529e-01,2.0205043588366198e-01,4.1433363905563325e-01,7.9040966901426224e-01,4.5865730626625134e-01,8.3270831399340917e-01,5.3145539368392813e-01,2.8719424775405433e-01,5.7964193336343617e-01,6.4391424775297079e-01,2.6590480859894661e-01,2.6562745220249634e-01,7.8060729310984356e-01,7.5058706166296973e-01,6.1327862502910091e-01,6.0743479711731840e-01,5.4465181081880820e-01,6.7416468442630362e-01,1.9348345844999471e-01,4.8371007566421653e-01,7.5064794015109171e-01,8.4891629529637413e-01,5.5107055460456822e-01,7.0270461388208449e-01
4.6737001863989236e-01,4.1352140561683914e-01,7.2502541828809886e-01,3.3096364315935889e-01,1.3693824330614524e-01,6.9862825623841940e-02,9.9016401574215629e-01,6.0353917129410350e-01,6.7633030437768721e-02,5.0139244821955142e-01,7.7868398786123216e-01,9.4265553793192192e-01,3.7774811806775610e-01,4.4073478851166964e-01,5.9804495609507036e-01,6.0442011059767820e-01,2.7901961495521027e-01,6.1826479202340612e-01,2.5040171656626559e-01,4.1475528660836680e-01,6.9547239988922760e-01,1.1131311610321837e-01,8.0712149969766322e-01,9.0176167085441405e-01,3.7079577586949342e-01,9.6639205189768118e-01,9.5693963208135779e-01,9.5639339353939157e-01,9.4312954091506884e-01,6.0726986995560495e-01,6.4878130875578408e-02,6.6786232108899490e-01,3.4178552986430027e-01,5.2059887769605995e-01,9.3915308887472981e-01,8.4157832263459520e-01,4.9018159671433215e-01
8.7152020290514942e-01,4.8332239193203580e-01,1.5430304160000907e-01,3.8157724797792347e-01,3.0384803262108440e-01,5.5236147219901111e-01,6.6850126339417670e-01,1.4161816818926509e-01,1.8647244209902222e-01,1.3044987860736909e-01,4.4333592287606804e-01,4.8626092568860857e-01,7.1905719595693274e-01,6.6663207071877562e-01,5.5962556729959834e-01,3.5151382294783778e-01,4.3619734494192419e-01,1.9549774465693837e-02,4.5489364985738789e-01,5.8357140050306922e-01,5.2030568843755520e-01,1.1342326411302617e-02,3.3540012584937456e-01,2.1563897590828796e-01,1.9235028031218543e-01,7.8107498802326059e-01,7.1533937981644691e-01,5.8325067867165492e-01,7.3608354629908668e-01,6.4212662653242880e-01,1.8157501041056440e-01,2.4414317122860518e-01,2.4865729082021268e-01,3.9585373913590505e-01,7.1222531860085569e-01,4.2297398984854317e-01,6.0676544713346314e-01
6.4913422712289970e-01,4.8383951940073716e-01,4.5873312972799929e-01,4.0166780290301851e-02,8.4757274583822473e-01,7.1513231756315621e-01,4.2036469704364976e-01,2.2586206282004948e-01,6.8330891404368244e-01,8.5333060042472597e-01,6.6236396375859208e-01,7.6085718260209712e-01,4.2568670489193827e-01,1.9679707831458745e-01,3.2304654121556375e-01,4.6392966869713986e-01,3.7566400404760142e-01,9.6549059431030870e-01,5.9582505806596331e-01,4.4046642455633145e-01,4.2364504517092305e-01,4.6337912722773034e-01,5.2242331713136914e-01,2.8834479994281614e-01,5.7012631904414868e-01,2.4442620322469266e-01,6.7761168634574687e-01,6.6577859556828456e-01,1.2122282191293521e-01,5.5765804810567632e-01,5.9016463875520175e-01,7.7621490052985936e-02,5.8414022860413395e-01,6.5733604558401093e-01,9.4017009722317435e-01,5.0073929834476272e-01,8.5104568341412024e-01
3.9031127998445836e-01,3.5490341613737314e-01,8.1040783927411764e-01,3.8865840395917672e-01,4.5555049843199846e-01,5.8785447236422073e-01,6.4013305047000280e-01,7.8907721183114954e-01,7.6922153126465154e-01,1.5145143577244471e-01,8.1333454563810292e-01,8.2302340455322320e-01,2.3879488311046251e-01,1.2670976574872114e-01,1.8639917186279387e-01,5.1402862882892440e-02,6.8593428738627879e-02,1.3055206573756006e-01,8.0129451466960588e-01,1.9649337821856294e-02,2.9151576851340766e-01,7.6773845920180928e-01,6.1896638543052107e-01,2.1052616078925346e-01,3.9191057454463973e-01,4.6331591320148124e-01,3.0844198487002961e-01,3.0062222616981404e-01,7.0918856068492708e-01,3.6601041112082755e-01,4.0107540505071593e-01,1.2808634497662796e-01,7.5351127915119986e-01,3.9874105387902453e-01,1.6722447311006380e-01,2.0135988838102836e-01,4.2329405108430684e-01
9.1303701875659571e-01,8.6208092644391066e-01,1.4738186988273272e-01,3.9587895844036808e-01,2.6932780290624581e-01,3.9023185041303637e-01,2.6565104656008093e-01,6.5917455377073908e-01,9.4213925711443003e-01,9.0813706294100505e-01,7.1240934552135071e-01,3.7485303083830501e-01,9.3290755368272382e-01,3.6173009545101487e-01,5.0913343020769919e-01,1.7906410343203250e-01,4.0691395482595649e-01,8.7129803785469240e-01,8.8529644889067649e-01,5.8128564273649941e-01,7.0435956635946917e-01,7.1005414962917279e-01,9.3230779124532082e-01,7.4449862178553028e-01,9.8108779398115398e-01,5.0047613169646876e-01,5.5555890908383931e-01,3.7497554614916345e-01,8.0707501748320398e-01,4.8434911277812520e-01,5.1613285905892325e-01,3.2967983944057772e-01,7.8312188014764694e-01,5.4554405553308327e-01,6.6715165978077628e-01,3.9071416060397768e-01,8.7272046406376735e-01
8.3760374811699867e-01,5.5079217928519486e-01,4.2104841194089104e-01,6.4369664873333166e-01,2.0331474296971241e-01,2.9426179103852812e-01,5.0814780859967934e-01,4.6087531185692643e-01,5.8514236356349458e-01,7.1949340316127974e-01,3.9465701426890543e-01,3.6259666899415394e-01,6.2950253146260204e-01,4.3769726778936857e-01,3.6070412419938824e-01,3.6564749148563509e-02,1.4770988462812329e-01,8.8687873245710747e-01,3.7457719832473602e-01,7.7790449983284438e-02,3.1554366345193013e-01,4.6322418038037738e-01,4.8036013489568957e-01,4.3551441276770841e-01,5.3160477481611912e-01,4.8426070795357323e-01,7.5106022813878925e-01,7.9223641903352493e-01,3.9535262218869938e-01,1.5493274450209188e-01,3.9067591448344552e-01,3.6016417274477380e-01,3.2477055114852582e-01,5.3910043935142482e-01,7.8681649738915915e-01,8.3233518904364256e-03,3.0134976330784546e-01
6.8652121445055636e-01,2.1400921627110092e-01,1.0702799486794090e-02,6.8849764178211620e-02,1.4802770827659129e-01,1.2299578980125747e-01,3.7561991698546099e-01,2.8541327917050796e-01,3.0411841717964738e-01,1.0951955229716789e-01,6.7835129084099499e-03,7.9670840562668904e-02,3.7923641085568410e-01,1.2757359286105058e-01,1.7683622093795964e-01,3.5856585019981380e-01,9.0998982020424529e-02,4.1007760559732143e-01,6.4584111575916758e-02,9.8407218155902587e-03,4.5628640249646918e-01,8.7710976121083695e-02,2.7021800862139850e-01,4.2167383770608557e-01,5.6535054788524275e-01,1.3985413338269659e-01,9.3654097013129239e-02,2.3118903999481730e-01,2.5655728677709244e-01,7.5998501212526118e-02,2.1228166315711977e-01,3.1783704290965997e-01,1.4497031350860536e-02,1.0995160458687742e-01,1.1391478350849149e-01,1.0684750086581252e-01,8.9426438620061433e-01
4.2559116735582481e-01,4.4089798740960368e-01,1.7881237706058806e-01,4.4476123445000022e-02,2.7947666998398302e-01,5.1321449601525559e-01,7.0401536657117958e-01,7.2238207000880272e-01,6.7006174694566467e-01,5.4820435758687203e-01,6.3147184189898131e-01,5.9239602264980762e-01,4.2963554607275312e-01,5.1440387598732285e-01,7.2276394246643405e-01,9.6559387008020225e-01,5.3212218560344726e-01,6.2367922678761611e-01,4.6633479545474654e-01,9.4963369203288583e-01,3.0144391953834149e-01,8.9233802921983152e-01,6.2432414741050435e-01,7.1825397001065294e-01,5.3341227916474665e-01,6.8714372333069229e-01,7.0521870885669746e-01,8.2148941509983797e-01,3.4219941232868512e-01,4.8001974437445571e-01,2.6937915763076081e-01,4.2520862180715002e-01,2.2232614184614996e-01,5.3629026464457852e-01,8.3541382697633815e-01,9.7555588652146064e-01,2.0676220524691402e-01
8.8759736424156643e-01,1.9704746403452789e-01,4.8408353265600779e-01,6.0896998852049200e-01,6.0619133654521828e-01,9.2490778620558822e-01,7.8371128448138982e-02,3.2979167599960037e-02,5.1657606774413467e-01,5.7427501609259868e-01,1.3865316964291585e-01,6.1454846507561056e-02,2.8037874370028304e-01,2.6308616515663258e-01,1.5591502384651107e-01,7.6995251362834494e-01,3.6187561932628209e-01,3.4974374216059734e-01,3.3543396854196761e-01,2.2113100690409015e-01,6.0265861906074403e-01,2.1773444755539417e-01,4.0819826269475190e-01,1.9542908997696040e-01,2.3746094630918907e-01,1.4187168430971342e-02,7.0632478944087779e-02,1.2239379432713257e-02,1.0137864139540964e-01,4.0795228573737780e-01,8.5624025087972022e-01,5.2926549317698646e-01,2.3056481564570169e-02,8.1080239955684896e-01,1.5807767705582419e-02,9.0672595981257698e-01,2.4570160063859636e-01
8.6549718340404680e-01,5.9617835871367963e-01,5.4169281415904980e-01,4.5777195786027314e-01,2.1838230131573177e-01,4.3471254315943275e-01,5.1097017006483592e-01,6.9670680038412136e-01,6.0328052146348421e-01,2.5141226055020560e-01,6.0079870665714030e-01,9.8099507320237733e-01,4.7723352561800519e-01,1.8750267964793535e-01,5.8497533760425391e-01,3.0105515119157678e-01,4.5160554640869627e-01,2.4732791896919459e-01,6.8976685636647939e-01,3.2004008809903306e-01,8.4400953412707613e-01,8.0100359726122461e-01,8.7622401986226950e-01,7.4471839749922752e-01,5.2099791921443905e-01,9.5267058846792363e-01,6.5289278052611888e-01,6.1643616018217917e-01,2.2808065117836063e-01,2.3560458158373704e-01,2.3144302814375550e-01,3.2115192345207844e-01,4.4036623579042866e-01,6.9485118472709628e-01,8.2343283813470569e-01,2.5638207990222406e-01,9.2865302648203363e-01
